match_id,player_slot,account_id,hero_id,leaver_status,rank_tier,is_anonymous,run_id
8912751304,0,1609018576,8,0,62.0,False,eu_500
8912751304,1,838929012,11,0,63.0,False,eu_500
8912751304,2,180583624,36,0,55.0,False,eu_500
8912751304,3,1094005605,37,0,62.0,False,eu_500
8912751304,4,230318629,53,0,61.0,False,eu_500
8912751304,128,92796572,2,0,62.0,False,eu_500
8912751304,129,350094035,5,0,62.0,False,eu_500
8912751304,130,818795751,28,0,55.0,False,eu_500
8912751304,131,1004086812,74,1,63.0,False,eu_500
8912751304,132,870639639,12,0,62.0,False,eu_500
8912751307,0,123005138,114,0,62.0,False,eu_500
8912751307,1,1014658503,71,0,51.0,False,eu_500
8912751307,2,1184622845,86,0,63.0,False,eu_500
8912751307,3,390492765,50,1,51.0,False,eu_500
8912751307,4,236812377,98,0,55.0,False,eu_500
8912751307,128,38678653,2,0,55.0,False,eu_500
8912751307,129,148821179,22,0,61.0,False,eu_500
8912751307,130,84574926,101,0,55.0,False,eu_500
8912751307,131,414628029,107,0,55.0,False,eu_500
8912751307,132,1060671033,6,0,53.0,False,eu_500
8912751312,0,112101518,51,0,42.0,False,eu_500
8912751312,1,369387663,30,0,33.0,False,eu_500
8912751312,2,281329630,42,0,42.0,False,eu_500
8912751312,3,871005143,56,0,42.0,False,eu_500
8912751312,4,1111920907,44,1,43.0,False,eu_500
8912751312,128,1290820322,1,0,42.0,False,eu_500
8912751312,129,58784931,68,0,23.0,False,eu_500
8912751312,130,772872019,34,0,42.0,False,eu_500
8912751312,131,1088436444,71,0,,False,eu_500
8912751312,132,1527096409,86,0,43.0,False,eu_500
8912751319,0,138132949,5,0,35.0,False,eu_500
8912751319,1,829328239,48,0,35.0,False,eu_500
8912751319,2,1223480896,11,0,35.0,False,eu_500
8912751319,3,792910261,19,0,33.0,False,eu_500
8912751319,4,218046831,110,0,43.0,False,eu_500
8912751319,128,895143912,85,0,31.0,False,eu_500
8912751319,129,1239809164,7,0,44.0,False,eu_500
8912751319,130,395922972,30,0,32.0,False,eu_500
8912751319,131,1282220355,94,0,33.0,False,eu_500
8912751319,132,1818869847,34,0,25.0,False,eu_500
8912751321,0,114145091,106,0,80.0,False,eu_500
8912751321,1,110774237,22,0,80.0,False,eu_500
8912751321,2,1005612648,135,0,80.0,False,eu_500
8912751321,3,104391369,53,0,80.0,False,eu_500
8912751321,4,1075488222,67,0,80.0,False,eu_500
8912751321,128,824547262,4,0,80.0,False,eu_500
8912751321,129,62105514,100,0,80.0,False,eu_500
8912751321,130,367483448,39,1,80.0,False,eu_500
8912751321,131,794503233,86,0,80.0,False,eu_500
8912751321,132,84353665,7,1,80.0,False,eu_500
8912751339,0,1044972577,47,0,80.0,False,eu_500
8912751339,1,212037358,3,0,80.0,False,eu_500
8912751339,2,188688583,50,0,80.0,False,eu_500
8912751339,3,144335120,23,0,80.0,False,eu_500
8912751339,4,126495474,145,0,80.0,False,eu_500
8912751339,128,1697167321,54,0,80.0,False,eu_500
8912751339,129,116037104,72,0,80.0,False,eu_500
8912751339,130,67090386,98,0,80.0,False,eu_500
8912751339,131,272309360,87,0,80.0,False,eu_500
8912751339,132,402749605,59,0,80.0,False,eu_500
8912751354,0,959700527,73,0,24.0,False,eu_500
8912751354,1,1611698813,86,0,21.0,False,eu_500
8912751354,2,378229254,68,0,25.0,False,eu_500
